student_id,assessment_id,assessment_name,n_questions_entered,n_questions_attempted,n_assessment_questions,absent,mark,available_marks,created,last_updated
f3c65,19c13,Year 8 Term 1 Assessment,36,36,36,False,49.0,60,2024-12-02 19:35:57.988793+00:00,2024-12-02 19:43:55.230680+00:00
20022,19c13,Year 8 Term 1 Assessment,36,36,36,False,44.0,60,2024-12-03 11:40:18.580115+00:00,2024-12-03 12:00:55.699921+00:00
c2cce,19c13,Year 8 Term 1 Assessment,36,36,36,False,37.0,60,2024-12-13 19:21:40.612192+00:00,2024-12-16 14:20:02.595136+00:00
6175c,19c13,Year 8 Term 1 Assessment,36,36,36,False,34.0,60,2024-12-18 11:48:15.125684+00:00,2024-12-18 11:51:03.348766+00:00
1bc1e,19c13,Year 8 Term 1 Assessment,36,36,36,False,60.0,60,2024-12-12 10:06:28.486321+00:00,2024-12-12 10:11:05.803738+00:00
29281,19c13,Year 8 Term 1 Assessment,36,36,36,False,19.0,60,2024-12-11 18:55:08.904865+00:00,2024-12-11 19:05:40.140822+00:00
e1123,19c13,Year 8 Term 1 Assessment,36,36,36,False,3.0,60,2024-12-11 15:37:36.038475+00:00,2024-12-11 15:39:56.071159+00:00
37edb,19c13,Year 8 Term 1 Assessment,36,36,36,False,36.0,60,2024-11-28 14:22:16.775037+00:00,2024-11-28 14:45:51.361291+00:00
7156d,19c13,Year 8 Term 1 Assessment,36,36,36,False,16.0,60,2024-12-09 15:07:19.315052+00:00,2024-12-09 15:24:51.236819+00:00
dbc7a,19c13,Year 8 Term 1 Assessment,36,36,36,False,6.0,60,2025-01-17 15:43:40.637207+00:00,2025-01-19 21:50:12.441187+00:00
8147a,19c13,Year 8 Term 1 Assessment,36,36,36,False,48.0,60,2025-01-04 01:50:42.751046+00:00,2025-01-04 01:56:53.470025+00:00
b8d8b,19c13,Year 8 Term 1 Assessment,36,36,36,False,56.0,60,2024-12-16 10:36:35.411110+00:00,2024-12-16 11:08:54.737956+00:00
2a88c,19c13,Year 8 Term 1 Assessment,36,36,36,False,54.0,60,2024-12-12 10:06:28.486321+00:00,2024-12-12 10:24:55.627807+00:00
d9b4c,19c13,Year 8 Term 1 Assessment,36,36,36,False,38.0,60,2024-12-17 16:00:17.941929+00:00,2024-12-17 16:14:20.713215+00:00
1636e,19c13,Year 8 Term 1 Assessment,36,36,36,False,54.0,60,2024-12-13 12:20:12.326027+00:00,2024-12-13 12:22:29.314503+00:00
7dae9,19c13,Year 8 Term 1 Assessment,36,36,36,False,12.0,60,2024-12-11 18:55:08.904865+00:00,2024-12-11 19:04:58.858551+00:00
aa310,19c13,Year 8 Term 1 Assessment,36,36,36,False,60.0,60,2024-12-16 20:06:14.285760+00:00,2024-12-16 20:19:13.632261+00:00
aaad9,19c13,Year 8 Term 1 Assessment,36,36,36,False,55.0,60,2024-12-11 09:40:51.109331+00:00,2024-12-11 09:46:02.312192+00:00
20c56,19c13,Year 8 Term 1 Assessment,36,36,36,True,0.0,60,2025-01-30 16:27:40.551325+00:00,2025-01-30 16:27:46.635356+00:00
85f43,19c13,Year 8 Term 1 Assessment,36,36,36,False,11.0,60,2024-12-02 15:09:41.745333+00:00,2024-12-02 15:49:04.764174+00:00
508e7,19c13,Year 8 Term 1 Assessment,36,36,36,False,50.0,60,2025-01-17 18:21:50.469765+00:00,2025-01-17 19:03:18.877277+00:00
63065,19c13,Year 8 Term 1 Assessment,36,36,36,False,13.0,60,2025-01-27 16:38:39.540408+00:00,2025-01-27 16:42:10.699053+00:00
4834f,19c13,Year 8 Term 1 Assessment,36,36,36,False,39.0,60,2024-12-10 14:44:32.819676+00:00,2024-12-10 14:45:06.761668+00:00
b28cb,19c13,Year 8 Term 1 Assessment,36,36,36,False,46.0,60,2024-12-18 14:36:48.123825+00:00,2024-12-18 15:23:32.071701+00:00
e5425,19c13,Year 8 Term 1 Assessment,36,36,36,False,11.0,60,2024-12-11 15:37:36.038475+00:00,2024-12-11 15:47:40.627598+00:00
c1798,19c13,Year 8 Term 1 Assessment,36,36,36,False,27.0,60,2024-12-10 14:30:21.467854+00:00,2024-12-10 14:46:21.220035+00:00
a88eb,19c13,Year 8 Term 1 Assessment,36,36,36,False,20.0,60,2025-01-17 12:46:18.427093+00:00,2025-01-17 13:07:55.569856+00:00
7691f,19c13,Year 8 Term 1 Assessment,36,36,36,False,40.0,60,2025-01-31 09:57:56.591261+00:00,2025-01-31 10:13:53.967468+00:00
5d64c,19c13,Year 8 Term 1 Assessment,36,36,36,False,27.0,60,2024-12-04 13:33:57.335179+00:00,2024-12-04 15:07:48.469969+00:00
748d0,19c13,Year 8 Term 1 Assessment,36,36,36,False,35.0,60,2024-12-18 12:22:18.422900+00:00,2024-12-18 12:34:24.584614+00:00
0c6ff,19c13,Year 8 Term 1 Assessment,36,36,36,False,28.0,60,2024-12-09 22:12:57.440414+00:00,2024-12-09 22:20:13.737573+00:00
57e08,19c13,Year 8 Term 1 Assessment,36,36,36,False,46.0,60,2024-12-13 13:32:25.249121+00:00,2024-12-13 14:01:40.946112+00:00
d0294,19c13,Year 8 Term 1 Assessment,36,34,36,False,32.0,60,2025-01-13 17:12:29.882800+00:00,2025-01-13 17:17:41.841613+00:00
10db6,19c13,Year 8 Term 1 Assessment,36,27,36,False,21.0,60,2025-01-15 12:05:54.589443+00:00,2025-01-15 12:08:49.000088+00:00
7d51c,19c13,Year 8 Term 1 Assessment,36,36,36,False,17.0,60,2024-12-09 15:07:19.315052+00:00,2024-12-09 15:33:41.158290+00:00
6e2d4,19c13,Year 8 Term 1 Assessment,36,36,36,False,46.0,60,2025-01-17 10:59:32.162815+00:00,2025-01-17 13:39:11.177907+00:00
a5658,19c13,Year 8 Term 1 Assessment,36,36,36,False,5.0,60,2024-12-08 12:14:37.494726+00:00,2024-12-08 12:19:55.386310+00:00
0d904,19c13,Year 8 Term 1 Assessment,36,36,36,False,50.0,60,2024-12-12 14:36:32.139791+00:00,2024-12-12 14:41:21.636036+00:00
5d870,19c13,Year 8 Term 1 Assessment,36,36,36,False,22.0,60,2024-11-28 23:13:06.904114+00:00,2024-11-28 23:31:44.193895+00:00
e9b64,19c13,Year 8 Term 1 Assessment,36,36,36,False,55.0,60,2025-01-28 15:11:11.993235+00:00,2025-01-28 15:38:26.492229+00:00
0e6b4,19c13,Year 8 Term 1 Assessment,36,36,36,False,15.0,60,2024-12-18 11:51:29.792978+00:00,2024-12-18 11:52:58.382720+00:00
55c8c,19c13,Year 8 Term 1 Assessment,36,36,36,False,60.0,60,2024-12-04 17:00:32.046287+00:00,2024-12-04 17:08:48.648016+00:00
e4e0f,19c13,Year 8 Term 1 Assessment,36,36,36,False,16.0,60,2024-12-04 14:35:43.822099+00:00,2024-12-04 14:50:06.696241+00:00
2292b,19c13,Year 8 Term 1 Assessment,36,36,36,False,20.0,60,2024-12-05 02:48:58.409508+00:00,2024-12-05 03:58:28.210136+00:00
15a94,19c13,Year 8 Term 1 Assessment,36,36,36,False,7.0,60,2025-01-03 14:07:16.029993+00:00,2025-01-03 14:22:35.085431+00:00
9d02e,19c13,Year 8 Term 1 Assessment,36,36,36,False,57.0,60,2025-01-30 15:07:53.401546+00:00,2025-01-30 15:18:49.587197+00:00
aad23,19c13,Year 8 Term 1 Assessment,36,36,36,False,26.0,60,2024-12-17 16:00:17.941929+00:00,2024-12-17 16:08:53.676958+00:00
9a4fe,19c13,Year 8 Term 1 Assessment,36,36,36,False,31.0,60,2025-01-01 11:58:02.607142+00:00,2025-01-01 12:14:23.402127+00:00
a52c9,19c13,Year 8 Term 1 Assessment,36,36,36,False,49.0,60,2024-12-03 14:12:08.021855+00:00,2024-12-03 14:31:16.880971+00:00
fc667,19c13,Year 8 Term 1 Assessment,36,36,36,False,47.0,60,2024-12-10 10:56:42.169073+00:00,2024-12-10 11:12:00.874635+00:00
c37b3,19c13,Year 8 Term 1 Assessment,36,36,36,False,44.0,60,2025-01-17 18:21:50.469765+00:00,2025-01-17 18:49:29.179772+00:00
1512d,19c13,Year 8 Term 1 Assessment,36,36,36,False,50.0,60,2024-12-06 11:12:39.406064+00:00,2024-12-06 11:22:00.106942+00:00
4b611,19c13,Year 8 Term 1 Assessment,36,36,36,False,52.0,60,2024-12-31 12:19:04.285297+00:00,2024-12-31 12:28:26.408223+00:00
6fa6b,19c13,Year 8 Term 1 Assessment,36,36,36,True,0.0,60,2024-12-05 10:29:51.635054+00:00,2024-12-05 10:45:13.090741+00:00
171e5,19c13,Year 8 Term 1 Assessment,36,36,36,False,22.0,60,2024-12-19 13:54:54.365213+00:00,2024-12-19 15:40:02.183947+00:00
4eae1,19c13,Year 8 Term 1 Assessment,36,36,36,False,8.0,60,2024-12-20 10:10:14.345177+00:00,2024-12-20 10:25:57.442117+00:00
cedb3,19c13,Year 8 Term 1 Assessment,36,36,36,False,24.0,60,2024-12-05 08:45:24.670374+00:00,2024-12-05 10:55:20.435178+00:00
9d388,19c13,Year 8 Term 1 Assessment,36,28,36,False,23.0,60,2024-12-12 15:45:10.350197+00:00,2024-12-12 15:45:53.104237+00:00
a1154,19c13,Year 8 Term 1 Assessment,36,27,36,False,12.0,60,2024-12-18 16:15:56.277771+00:00,2024-12-18 16:20:02.876286+00:00
8d41c,19c13,Year 8 Term 1 Assessment,36,36,36,False,11.0,60,2025-01-20 19:23:28.553435+00:00,2025-01-20 19:30:35.563818+00:00
4a0b8,19c13,Year 8 Term 1 Assessment,36,36,36,False,35.0,60,2024-12-19 15:54:40.090806+00:00,2024-12-19 16:19:52.003362+00:00
c0718,19c13,Year 8 Term 1 Assessment,36,11,36,False,6.0,60,2024-12-11 17:50:31.806899+00:00,2024-12-11 17:56:54.716480+00:00
d9dc8,19c13,Year 8 Term 1 Assessment,36,36,36,False,16.0,60,2024-12-14 13:41:31.385866+00:00,2024-12-14 13:53:24.613037+00:00
62ab3,19c13,Year 8 Term 1 Assessment,36,36,36,False,45.0,60,2024-12-12 21:08:42.204847+00:00,2024-12-12 21:22:21.043283+00:00
3705c,19c13,Year 8 Term 1 Assessment,36,15,36,False,4.0,60,2024-12-04 15:28:58.176520+00:00,2024-12-04 21:12:25.696112+00:00
21e5a,19c13,Year 8 Term 1 Assessment,36,36,36,False,57.0,60,2024-12-03 12:12:19.986812+00:00,2024-12-03 12:36:16.402600+00:00
98f6e,19c13,Year 8 Term 1 Assessment,36,36,36,False,9.0,60,2024-12-11 20:04:12.386301+00:00,2024-12-11 20:18:14.029574+00:00
293e3,19c13,Year 8 Term 1 Assessment,36,36,36,False,26.0,60,2024-12-17 10:07:08.231703+00:00,2024-12-17 10:41:20.416559+00:00
8bbc9,19c13,Year 8 Term 1 Assessment,36,36,36,False,19.0,60,2024-12-05 11:41:43.407167+00:00,2024-12-05 11:45:52.264215+00:00
38821,19c13,Year 8 Term 1 Assessment,36,30,36,False,27.0,60,2025-01-24 12:58:39.034241+00:00,2025-01-24 13:40:49.697883+00:00
fd7af,19c13,Year 8 Term 1 Assessment,36,36,36,False,14.0,60,2024-12-05 02:48:58.409508+00:00,2024-12-05 04:03:14.892690+00:00
b54e3,19c13,Year 8 Term 1 Assessment,36,36,36,False,32.0,60,2024-12-11 10:01:40.710869+00:00,2024-12-11 10:36:06.526160+00:00
94f29,19c13,Year 8 Term 1 Assessment,36,36,36,False,57.0,60,2024-12-12 17:11:34.847918+00:00,2024-12-12 17:17:03.748344+00:00
d4f8c,19c13,Year 8 Term 1 Assessment,36,36,36,False,39.0,60,2025-01-21 12:50:01.257171+00:00,2025-01-21 13:17:07.291749+00:00
39211,19c13,Year 8 Term 1 Assessment,36,36,36,False,28.0,60,2025-01-14 08:37:11.365633+00:00,2025-01-14 08:41:35.164751+00:00
f79d8,19c13,Year 8 Term 1 Assessment,36,36,36,False,57.0,60,2024-12-06 10:31:01.276093+00:00,2024-12-06 10:54:52.971778+00:00
af78f,19c13,Year 8 Term 1 Assessment,36,36,36,False,16.0,60,2024-12-16 07:56:18.802534+00:00,2024-12-16 08:05:38.449226+00:00
42e36,19c13,Year 8 Term 1 Assessment,36,36,36,False,5.0,60,2025-01-07 13:33:34.036368+00:00,2025-01-07 13:46:16.374547+00:00
5ec05,19c13,Year 8 Term 1 Assessment,36,36,36,False,34.0,60,2025-01-14 13:36:59.869813+00:00,2025-01-14 13:55:58.514370+00:00
c18f7,19c13,Year 8 Term 1 Assessment,36,35,36,False,38.0,60,2024-12-16 14:32:09.694835+00:00,2024-12-16 14:32:52.929061+00:00
78cfd,19c13,Year 8 Term 1 Assessment,36,36,36,True,0.0,60,2024-12-04 15:18:44.038055+00:00,2024-12-04 15:34:20.897281+00:00
de18f,19c13,Year 8 Term 1 Assessment,36,36,36,False,53.0,60,2024-12-17 10:07:08.231703+00:00,2024-12-17 10:31:24.590725+00:00
6af7b,19c13,Year 8 Term 1 Assessment,36,36,36,False,52.0,60,2024-12-18 19:00:11.886822+00:00,2024-12-18 19:16:49.567336+00:00
08169,19c13,Year 8 Term 1 Assessment,36,36,36,False,43.0,60,2025-01-09 16:22:09.092628+00:00,2025-01-09 16:26:35.903310+00:00
8afaf,19c13,Year 8 Term 1 Assessment,36,36,36,False,56.0,60,2024-12-12 17:12:23.644466+00:00,2024-12-12 17:23:00.885736+00:00
d3edc,19c13,Year 8 Term 1 Assessment,36,36,36,False,46.0,60,2024-11-24 15:45:06.957732+00:00,2024-11-24 16:24:37.888069+00:00
89dcb,19c13,Year 8 Term 1 Assessment,36,36,36,False,51.0,60,2025-01-30 15:07:53.401546+00:00,2025-01-30 15:15:35.436051+00:00
0251d,19c13,Year 8 Term 1 Assessment,36,36,36,False,22.0,60,2024-12-17 09:30:24.450921+00:00,2024-12-17 10:01:07.428085+00:00
4995d,19c13,Year 8 Term 1 Assessment,36,33,36,False,5.0,60,2025-01-17 13:35:38.843963+00:00,2025-01-17 14:42:06.481165+00:00
c6636,19c13,Year 8 Term 1 Assessment,36,36,36,False,11.0,60,2024-12-08 12:14:37.494726+00:00,2024-12-08 12:38:35.935640+00:00
60845,19c13,Year 8 Term 1 Assessment,36,36,36,False,27.0,60,2025-01-23 20:26:51.260270+00:00,2025-01-23 20:45:30.061531+00:00
63daf,19c13,Year 8 Term 1 Assessment,36,13,36,False,4.0,60,2024-12-19 13:10:06.318833+00:00,2024-12-19 13:15:55.401758+00:00
1066a,19c13,Year 8 Term 1 Assessment,36,36,36,False,31.0,60,2025-01-08 10:54:29.383241+00:00,2025-01-08 11:02:15.845456+00:00
fba7f,19c13,Year 8 Term 1 Assessment,36,36,36,False,17.0,60,2025-01-01 11:58:02.607142+00:00,2025-01-01 12:12:04.804921+00:00
b7b5e,19c13,Year 8 Term 1 Assessment,36,27,36,False,17.0,60,2024-12-19 11:01:16.308128+00:00,2024-12-19 11:14:55.789320+00:00
36ecd,19c13,Year 8 Term 1 Assessment,36,36,36,False,46.0,60,2025-01-31 00:02:27.929360+00:00,2025-01-31 00:34:00.047531+00:00
632e4,19c13,Year 8 Term 1 Assessment,36,36,36,False,51.0,60,2024-12-11 09:40:51.109331+00:00,2024-12-11 09:42:41.412159+00:00
0453e,19c13,Year 8 Term 1 Assessment,36,36,36,False,55.0,60,2024-12-11 13:22:11.265202+00:00,2024-12-11 13:48:35.576661+00:00
42592,19c13,Year 8 Term 1 Assessment,36,36,36,False,14.0,60,2024-12-14 13:41:31.385866+00:00,2024-12-14 13:51:58.094803+00:00
300e2,19c13,Year 8 Term 1 Assessment,36,36,36,False,16.0,60,2025-01-21 01:39:52.998056+00:00,2025-01-21 02:13:51.620343+00:00
1b681,19c13,Year 8 Term 1 Assessment,36,36,36,False,32.0,60,2024-11-13 22:59:30.265743+00:00,2024-11-13 23:22:52.362337+00:00
54c3d,19c13,Year 8 Term 1 Assessment,36,17,36,False,12.0,60,2024-11-14 15:37:42.125660+00:00,2024-11-14 15:43:51.806660+00:00
81eed,19c13,Year 8 Term 1 Assessment,36,36,36,False,22.0,60,2024-12-03 11:32:09.813320+00:00,2024-12-03 11:37:35.014144+00:00
e2f44,19c13,Year 8 Term 1 Assessment,36,36,36,False,25.0,60,2024-12-17 09:30:24.450921+00:00,2024-12-17 09:56:58.370027+00:00
ab39e,19c13,Year 8 Term 1 Assessment,36,36,36,False,20.0,60,2024-12-03 17:27:21.184543+00:00,2024-12-03 17:34:11.566551+00:00
89f96,19c13,Year 8 Term 1 Assessment,36,36,36,False,38.0,60,2024-12-13 14:58:27.883732+00:00,2024-12-13 15:40:17.430894+00:00
33412,19c13,Year 8 Term 1 Assessment,36,36,36,False,14.0,60,2025-01-01 11:58:02.607142+00:00,2025-01-01 12:08:09.850318+00:00
d5ca6,19c13,Year 8 Term 1 Assessment,36,36,36,False,46.0,60,2024-12-05 20:51:22.369741+00:00,2024-12-05 21:20:18.772682+00:00
64def,19c13,Year 8 Term 1 Assessment,36,36,36,False,41.0,60,2024-11-24 15:45:06.957732+00:00,2024-11-24 16:39:43.235148+00:00
75d39,19c13,Year 8 Term 1 Assessment,36,24,36,False,7.0,60,2024-11-26 09:54:15.632380+00:00,2024-11-26 10:59:28.899093+00:00
a5040,19c13,Year 8 Term 1 Assessment,36,36,36,False,3.0,60,2024-12-02 11:48:54.365040+00:00,2024-12-02 12:05:45.907657+00:00
24396,19c13,Year 8 Term 1 Assessment,36,36,36,False,5.0,60,2025-01-13 15:31:52.452875+00:00,2025-01-13 15:32:25.601034+00:00
188d7,19c13,Year 8 Term 1 Assessment,36,32,36,False,40.0,60,2024-12-05 13:30:27.412339+00:00,2024-12-05 13:41:18.807506+00:00
e6990,19c13,Year 8 Term 1 Assessment,36,36,36,False,43.0,60,2024-12-11 19:47:32.407587+00:00,2024-12-11 19:55:14.160953+00:00
f09c8,19c13,Year 8 Term 1 Assessment,36,36,36,False,34.0,60,2025-01-21 16:17:45.748817+00:00,2025-01-21 16:31:10.951672+00:00
ba65f,19c13,Year 8 Term 1 Assessment,36,36,36,False,9.0,60,2025-01-30 11:07:23.945419+00:00,2025-01-30 12:19:23.693291+00:00
118e7,19c13,Year 8 Term 1 Assessment,36,35,36,False,50.0,60,2025-01-22 16:38:22.612694+00:00,2025-01-22 17:00:57.246466+00:00
ba587,19c13,Year 8 Term 1 Assessment,36,36,36,False,10.0,60,2024-12-16 09:17:59.301976+00:00,2024-12-16 09:39:39.910678+00:00
08f37,21196,Year 8 Term 2 Assessment,36,36,36,False,29.0,60,2025-04-01 09:51:10.190991+00:00,2025-04-01 10:44:35.812730+00:00
32f7f,21196,Year 8 Term 2 Assessment,36,35,36,False,36.0,60,2025-04-02 12:29:23.586043+00:00,2025-04-02 14:17:25.073704+00:00
36f1d,21196,Year 8 Term 2 Assessment,36,36,36,False,43.0,60,2025-04-08 17:34:43.689991+00:00,2025-04-08 17:52:09.242838+00:00
2e15b,21196,Year 8 Term 2 Assessment,36,36,36,False,43.0,60,2025-03-20 05:20:55.061418+00:00,2025-03-20 05:23:47.982871+00:00
c2abc,21196,Year 8 Term 2 Assessment,36,36,36,False,37.0,60,2025-03-31 07:42:29.339208+00:00,2025-03-31 07:57:47.272677+00:00
1d22b,21196,Year 8 Term 2 Assessment,36,36,36,False,36.0,60,2025-03-22 15:18:58.672986+00:00,2025-03-22 16:02:14.863240+00:00
67650,21196,Year 8 Term 2 Assessment,33,33,36,False,14.0,60,2025-04-10 12:19:19.891041+00:00,2025-04-10 12:20:23.976819+00:00
41c2b,21196,Year 8 Term 2 Assessment,36,18,36,False,4.0,60,2025-04-09 07:16:40.230272+00:00,2025-04-09 07:21:33.421468+00:00
c18f7,21196,Year 8 Term 2 Assessment,36,36,36,False,34.0,60,2025-04-03 10:42:56.844132+00:00,2025-04-03 10:49:45.379530+00:00
75005,21196,Year 8 Term 2 Assessment,36,25,36,False,8.0,60,2025-03-18 09:35:43.995640+00:00,2025-03-18 09:37:18.535023+00:00
cd7da,21196,Year 8 Term 2 Assessment,36,30,36,False,7.0,60,2025-04-04 12:43:23.010055+00:00,2025-04-04 12:46:31.288514+00:00
14913,21196,Year 8 Term 2 Assessment,36,36,36,False,18.0,60,2025-03-28 12:25:46.265251+00:00,2025-03-28 12:38:33.036231+00:00
38caf,21196,Year 8 Term 2 Assessment,36,36,36,False,12.0,60,2025-03-18 07:52:13.271074+00:00,2025-03-18 07:53:09.190867+00:00
de07b,21196,Year 8 Term 2 Assessment,36,36,36,False,36.0,60,2025-04-03 10:57:18.575883+00:00,2025-04-03 11:11:44.768821+00:00
31985,21196,Year 8 Term 2 Assessment,36,36,36,False,25.0,60,2025-03-26 16:06:38.686108+00:00,2025-03-26 16:19:53.958385+00:00
ba587,21196,Year 8 Term 2 Assessment,36,36,36,False,4.0,60,2025-03-31 10:56:39.840973+00:00,2025-03-31 11:44:56.052250+00:00
d1890,21196,Year 8 Term 2 Assessment,36,36,36,False,12.0,60,2025-03-12 17:25:40.597018+00:00,2025-03-12 17:31:54.812013+00:00
05429,21196,Year 8 Term 2 Assessment,36,36,36,False,21.0,60,2025-04-17 10:20:09.545221+00:00,2025-04-17 10:31:40.855442+00:00
1daa4,21196,Year 8 Term 2 Assessment,36,36,36,False,34.0,60,2025-03-18 07:58:10.149563+00:00,2025-03-18 08:12:06.981512+00:00
02c93,21196,Year 8 Term 2 Assessment,36,36,36,False,12.0,60,2025-04-04 18:59:56.235774+00:00,2025-04-04 19:03:28.256264+00:00
0d927,21196,Year 8 Term 2 Assessment,36,36,36,False,20.0,60,2025-04-02 12:54:36.365601+00:00,2025-04-02 15:02:36.103017+00:00
98f6e,21196,Year 8 Term 2 Assessment,36,36,36,False,6.0,60,2025-04-03 11:46:45.050339+00:00,2025-04-03 12:04:46.634511+00:00
30aca,21196,Year 8 Term 2 Assessment,36,30,36,False,29.0,60,2025-03-12 14:10:49.066148+00:00,2025-03-12 14:12:51.549145+00:00
15a94,21196,Year 8 Term 2 Assessment,36,36,36,False,6.0,60,2025-04-02 14:16:03.957862+00:00,2025-04-02 14:22:45.369495+00:00
55c8c,21196,Year 8 Term 2 Assessment,36,36,36,False,53.0,60,2025-03-15 23:57:55.312385+00:00,2025-03-16 00:14:47.888273+00:00
c6636,21196,Year 8 Term 2 Assessment,36,36,36,False,4.0,60,2025-03-28 13:28:58.543880+00:00,2025-03-28 13:30:17.787466+00:00
5acac,21196,Year 8 Term 2 Assessment,36,36,36,False,48.0,60,2025-04-10 07:40:14.383811+00:00,2025-04-10 08:05:20.131708+00:00
1512d,21196,Year 8 Term 2 Assessment,36,36,36,False,27.0,60,2025-03-19 14:27:46.012418+00:00,2025-03-19 14:37:43.522940+00:00
2b694,21196,Year 8 Term 2 Assessment,36,36,36,False,44.0,60,2025-04-10 07:40:14.383811+00:00,2025-04-10 08:00:12.553890+00:00
2d901,21196,Year 8 Term 2 Assessment,36,22,36,False,7.0,60,2025-04-03 10:42:56.844132+00:00,2025-04-03 11:02:05.290734+00:00
5668a,21196,Year 8 Term 2 Assessment,36,36,36,False,59.0,60,2025-03-24 15:43:27.762422+00:00,2025-03-24 15:59:00.783156+00:00
44dee,21196,Year 8 Term 2 Assessment,36,36,36,False,34.0,60,2025-04-02 10:20:00.659590+00:00,2025-04-02 10:45:33.781950+00:00
b8cbf,21196,Year 8 Term 2 Assessment,36,36,36,False,22.0,60,2025-04-01 15:20:19.001838+00:00,2025-04-01 15:25:59.217860+00:00
6af7b,21196,Year 8 Term 2 Assessment,36,36,36,False,56.0,60,2025-04-02 15:52:11.069944+00:00,2025-04-02 16:02:00.793266+00:00
2b54b,21196,Year 8 Term 2 Assessment,36,36,36,False,17.0,60,2025-04-11 07:56:21.856328+00:00,2025-04-11 07:58:54.089823+00:00
cee76,21196,Year 8 Term 2 Assessment,36,36,36,False,11.0,60,2025-04-01 14:49:35.232626+00:00,2025-04-01 14:57:09.119722+00:00
57e08,21196,Year 8 Term 2 Assessment,36,36,36,False,41.0,60,2025-03-31 11:11:37.055984+00:00,2025-03-31 11:16:56.980762+00:00
b40fd,21196,Year 8 Term 2 Assessment,36,36,36,False,28.0,60,2025-03-12 17:25:40.597018+00:00,2025-03-12 17:32:40.807881+00:00
18aa4,21196,Year 8 Term 2 Assessment,36,36,36,False,56.0,60,2025-03-18 09:32:24.468364+00:00,2025-03-18 09:44:15.474316+00:00
42cf1,21196,Year 8 Term 2 Assessment,36,36,36,False,34.0,60,2025-04-17 10:20:09.545221+00:00,2025-04-17 10:28:12.150937+00:00
42592,21196,Year 8 Term 2 Assessment,36,36,36,False,11.0,60,2025-03-17 14:24:58.523767+00:00,2025-03-17 14:31:56.673011+00:00
33412,21196,Year 8 Term 2 Assessment,36,36,36,False,6.0,60,2025-04-10 11:53:15.274803+00:00,2025-04-10 12:18:40.817005+00:00
5d64c,21196,Year 8 Term 2 Assessment,36,36,36,False,20.0,60,2025-03-18 19:44:30.717203+00:00,2025-03-18 19:45:15.875071+00:00
d264b,21196,Year 8 Term 2 Assessment,36,36,36,False,19.0,60,2025-03-25 11:34:00.315249+00:00,2025-03-25 11:38:48.199837+00:00
7369e,21196,Year 8 Term 2 Assessment,36,36,36,False,36.0,60,2025-04-01 16:17:33.177410+00:00,2025-04-01 16:22:32.157660+00:00
8ec7f,21196,Year 8 Term 2 Assessment,36,36,36,False,31.0,60,2025-04-01 12:25:11.802449+00:00,2025-04-01 12:32:42.230771+00:00
e0478,21196,Year 8 Term 2 Assessment,36,36,36,False,23.0,60,2025-03-25 11:34:00.315249+00:00,2025-03-25 11:43:44.600453+00:00
818ea,21196,Year 8 Term 2 Assessment,36,36,36,False,31.0,60,2025-03-20 22:00:54.456121+00:00,2025-03-20 22:07:58.223497+00:00
5e97b,21196,Year 8 Term 2 Assessment,36,36,36,False,6.0,60,2025-04-04 07:07:55.222496+00:00,2025-04-04 07:20:41.607420+00:00
2d539,21196,Year 8 Term 2 Assessment,36,36,36,False,47.0,60,2025-04-10 12:40:59.159443+00:00,2025-04-10 13:38:33.843782+00:00
f7d6a,21196,Year 8 Term 2 Assessment,36,36,36,False,20.0,60,2025-03-18 11:43:59.379330+00:00,2025-03-18 12:11:53.944936+00:00
f1422,21196,Year 8 Term 2 Assessment,36,36,36,False,33.0,60,2025-03-19 14:39:22.544193+00:00,2025-03-19 14:40:28.145820+00:00
188d7,21196,Year 8 Term 2 Assessment,36,36,36,False,27.0,60,2025-03-12 21:29:06.738462+00:00,2025-03-12 21:39:42.889926+00:00
7e934,21196,Year 8 Term 2 Assessment,36,36,36,False,24.0,60,2025-04-02 14:48:58.553630+00:00,2025-04-02 15:00:33.663499+00:00
8fe42,21196,Year 8 Term 2 Assessment,36,36,36,False,47.0,60,2025-04-07 13:59:08.170806+00:00,2025-04-07 14:22:31.407220+00:00
5595f,21196,Year 8 Term 2 Assessment,36,34,36,False,21.0,60,2025-03-12 14:10:49.066148+00:00,2025-03-12 14:13:50.221267+00:00
5450a,21196,Year 8 Term 2 Assessment,36,36,36,False,15.0,60,2025-03-17 19:12:16.108847+00:00,2025-03-17 19:17:27.155919+00:00
5e851,21196,Year 8 Term 2 Assessment,36,36,36,False,16.0,60,2025-03-17 19:12:16.108847+00:00,2025-03-17 19:22:11.678091+00:00
4a1de,21196,Year 8 Term 2 Assessment,36,36,36,False,32.0,60,2025-03-12 15:26:31.407506+00:00,2025-03-12 15:38:33.995802+00:00
506e5,21196,Year 8 Term 2 Assessment,36,36,36,False,10.0,60,2025-03-16 09:19:31.224391+00:00,2025-03-16 10:19:19.573483+00:00
39ccb,21196,Year 8 Term 2 Assessment,36,36,36,False,33.0,60,2025-03-25 17:34:15.235601+00:00,2025-03-25 17:46:46.469644+00:00
354cf,21196,Year 8 Term 2 Assessment,36,36,36,False,23.0,60,2025-04-15 08:38:10.140405+00:00,2025-04-15 08:39:55.833476+00:00
